e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.45,0.71,0.25,0.52,-0.22999999999999998,0.30000000000000004,0.73,0.87,0.07,0.19,-0.06,0.2,0.87,0.99,0.00,0.06,-0.04999999999999999,0.13,0.56,0.79,0.05,0.32,-0.11000000000000004,0.38999999999999996,0.81,1.00,0.00,0.13,-0.13,0.18999999999999995,0.28,0.40,0.57,0.63,-0.030000000000000027,0.15000000000000002
0.58,0.65,0.07,0.24,0.10999999999999999,0.35000000000000003,0.55,0.58,0.30,0.44,-0.019999999999999962,0.14999999999999997,0.77,0.95,0.04,0.05,4.163336342344337e-17,0.18999999999999997,0.26,0.78,0.09,0.27,-0.050000000000000044,0.65,0.72,0.90,0.00,0.27,-0.17000000000000004,0.28,0.50,0.56,0.29,0.48,-0.040000000000000036,0.21000000000000002
0.40,0.59,0.05,0.20,0.21000000000000002,0.5499999999999999,0.35,0.44,0.12,0.56,0.0,0.53,0.71,0.96,0.03,0.21,-0.16999999999999996,0.26,0.95,0.97,0.01,0.02,0.010000000000000026,0.04000000000000004,0.55,0.91,0.06,0.26,-0.17000000000000004,0.38999999999999996,0.70,0.76,0.13,0.28,-0.040000000000000036,0.17000000000000004
0.01,0.33,0.16,0.62,0.04999999999999993,0.83,0.26,0.88,0.05,0.68,-0.56,0.69,0.18,0.57,0.18,0.42,0.010000000000000064,0.6400000000000001,0.86,0.90,0.08,0.12,-0.020000000000000018,0.06000000000000001,0.55,0.88,0.08,0.19,-0.07,0.36999999999999994,0.75,0.84,0.04,0.22,-0.05999999999999997,0.21
0.72,0.99,0.00,0.21,-0.19999999999999998,0.28,0.96,0.98,0.01,0.02,1.734723475976807e-17,0.030000000000000034,0.34,0.53,0.12,0.62,-0.15000000000000002,0.5399999999999999,0.36,0.87,0.02,0.30,-0.16999999999999998,0.62,0.33,0.77,0.01,0.08,0.14999999999999997,0.6599999999999999,0.99,1.00,0.00,0.00,0.0,0.010000000000000009
0.05,0.59,0.20,0.58,-0.16999999999999993,0.75,0.60,0.94,0.02,0.24,-0.17999999999999994,0.38,0.01,0.26,0.10,0.78,-0.040000000000000036,0.89,0.46,0.89,0.10,0.18,-0.07,0.44000000000000006,0.09,0.91,0.03,0.25,-0.16000000000000003,0.88,0.71,0.91,0.01,0.28,-0.19000000000000006,0.28
0.51,0.51,0.22,0.44,0.04999999999999999,0.27,0.68,0.94,0.05,0.09,-0.029999999999999943,0.26999999999999996,0.78,0.82,0.04,0.17,0.010000000000000037,0.17999999999999997,0.22,0.75,0.10,0.36,-0.10999999999999999,0.68,0.88,0.88,0.11,0.11,0.009999999999999995,0.009999999999999995,0.66,0.79,0.09,0.10,0.10999999999999996,0.24999999999999997
0.55,0.65,0.03,0.22,0.12999999999999998,0.41999999999999993,0.46,0.91,0.03,0.35,-0.26,0.51,0.93,0.97,0.02,0.02,0.010000000000000026,0.04999999999999995,0.30,0.32,0.33,0.56,0.11999999999999988,0.36999999999999994,0.27,0.78,0.07,0.73,-0.51,0.6599999999999999,0.66,0.70,0.08,0.33,-0.02999999999999997,0.25999999999999995
0.17,0.51,0.08,0.65,-0.16000000000000003,0.75,0.08,0.93,0.04,0.20,-0.13000000000000006,0.88,0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.86,0.89,0.02,0.12,-0.010000000000000009,0.12000000000000001,0.55,0.62,0.19,0.22,0.16,0.25999999999999995,0.12,0.64,0.23,0.82,-0.45999999999999996,0.65
0.49,0.78,0.05,0.16,0.05999999999999997,0.46,0.54,0.92,0.04,0.18,-0.10000000000000003,0.42,0.47,0.49,0.31,0.53,-0.020000000000000018,0.22000000000000003,0.64,0.79,0.08,0.35,-0.14,0.27999999999999997,0.89,0.96,0.01,0.10,-0.05999999999999997,0.09999999999999999,0.75,0.99,0.00,0.10,-0.09,0.25
0.33,0.37,0.36,0.38,0.25,0.30999999999999994,0.74,0.92,0.02,0.26,-0.18000000000000005,0.24000000000000002,0.10,0.59,0.14,0.55,-0.14,0.76,0.83,0.93,0.04,0.08,-0.01000000000000005,0.13000000000000003,0.92,0.94,0.01,0.07,-0.009999999999999953,0.06999999999999997,0.04,0.09,0.35,0.45,0.46,0.61
0.97,0.98,0.00,0.03,-0.009999999999999981,0.030000000000000027,0.16,0.32,0.05,0.75,-0.07000000000000006,0.7899999999999999,0.78,0.79,0.08,0.22,-0.010000000000000037,0.13999999999999996,0.37,0.77,0.19,0.33,-0.10000000000000003,0.44,0.66,0.75,0.21,0.31,-0.06,0.12999999999999998,0.97,1.00,0.00,0.02,-0.02,0.030000000000000027
0.06,0.64,0.23,0.44,-0.08000000000000002,0.71,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.88,0.93,0.03,0.12,-0.050000000000000044,0.09,0.45,0.87,0.12,0.40,-0.27,0.43000000000000005,0.82,0.87,0.10,0.13,0.0,0.08000000000000004,0.24,0.98,0.01,0.19,-0.16999999999999998,0.75
0.48,0.86,0.08,0.34,-0.2,0.44,0.89,0.92,0.06,0.10,-0.020000000000000046,0.04999999999999999,0.80,0.86,0.11,0.18,-0.03999999999999998,0.08999999999999996,0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.21,0.97,0.02,0.72,-0.69,0.77,0.67,0.78,0.16,0.22,-2.7755575615628914e-17,0.16999999999999996
0.19,0.91,0.04,0.44,-0.35000000000000003,0.77,0.98,0.98,0.00,0.01,0.010000000000000018,0.020000000000000018,0.75,0.90,0.01,0.24,-0.14,0.24,0.42,0.75,0.07,0.26,-0.010000000000000009,0.51,0.50,0.82,0.07,0.35,-0.16999999999999993,0.43,0.69,0.87,0.12,0.20,-0.07,0.19000000000000006
0.49,0.81,0.19,0.28,-0.09000000000000008,0.32,0.89,0.91,0.01,0.03,0.05999999999999997,0.09999999999999999,0.48,0.65,0.33,0.35,0.0,0.19,0.12,0.51,0.37,0.71,-0.21999999999999997,0.51,0.24,0.72,0.24,0.30,-0.019999999999999962,0.52,0.78,0.84,0.05,0.15,0.010000000000000037,0.16999999999999998
0.67,0.67,0.13,0.17,0.15999999999999995,0.19999999999999996,0.18,0.79,0.10,0.50,-0.29000000000000004,0.7200000000000001,0.31,0.71,0.23,0.31,-0.019999999999999962,0.45999999999999996,0.11,0.62,0.18,0.66,-0.28,0.71,0.22,0.63,0.35,0.43,-0.06,0.43000000000000005,0.61,0.98,0.01,0.37,-0.35,0.38
0.02,0.21,0.61,0.63,0.16000000000000003,0.37,0.52,0.89,0.02,0.13,-0.020000000000000018,0.45999999999999996,0.10,0.61,0.15,0.34,0.04999999999999999,0.75,0.35,0.65,0.21,0.51,-0.16000000000000003,0.44000000000000006,0.32,0.63,0.37,0.52,-0.15000000000000002,0.30999999999999994,0.32,0.48,0.21,0.60,-0.07999999999999996,0.47
0.40,0.76,0.20,0.21,0.03,0.39999999999999997,0.71,0.80,0.15,0.26,-0.06000000000000005,0.14000000000000004,0.43,0.91,0.08,0.13,-0.040000000000000036,0.49000000000000005,0.40,0.70,0.12,0.52,-0.21999999999999997,0.48,0.44,0.86,0.10,0.29,-0.14999999999999997,0.4600000000000001,0.93,0.97,0.02,0.04,-0.009999999999999974,0.04999999999999995
0.09,0.93,0.03,0.34,-0.2700000000000001,0.88,0.69,0.83,0.09,0.15,0.020000000000000046,0.22000000000000006,0.92,0.94,0.02,0.05,0.01000000000000005,0.059999999999999956,0.09,0.77,0.11,0.20,0.02999999999999997,0.8,0.25,0.35,0.33,0.48,0.17000000000000004,0.42,0.50,0.91,0.02,0.38,-0.29000000000000004,0.48
0.22,0.70,0.18,0.66,-0.36,0.6000000000000001,0.00,0.95,0.01,0.40,-0.35,0.99,0.32,0.56,0.10,0.35,0.08999999999999997,0.58,0.93,0.96,0.03,0.05,-0.009999999999999967,0.03999999999999995,0.95,0.98,0.02,0.03,-0.009999999999999981,0.030000000000000044,0.48,0.99,0.00,0.08,-0.06999999999999999,0.52
0.97,0.99,0.01,0.03,-0.01999999999999999,0.020000000000000025,0.65,0.75,0.22,0.30,-0.04999999999999999,0.12999999999999998,0.90,0.98,0.01,0.09,-0.06999999999999998,0.08999999999999998,0.56,0.76,0.11,0.22,0.01999999999999999,0.32999999999999996,0.18,0.66,0.17,0.25,0.08999999999999997,0.65,0.15,0.71,0.11,0.37,-0.07999999999999996,0.74
0.51,0.93,0.06,0.33,-0.26000000000000006,0.43,0.21,0.62,0.24,0.30,0.08000000000000002,0.55,0.62,0.72,0.20,0.27,0.010000000000000009,0.18,0.70,0.87,0.12,0.17,-0.04000000000000001,0.18000000000000005,0.67,0.91,0.04,0.09,-2.7755575615628914e-17,0.29,0.66,0.77,0.21,0.24,-0.010000000000000009,0.12999999999999998
0.54,0.72,0.20,0.22,0.060000000000000026,0.25999999999999995,0.58,0.68,0.27,0.37,-0.050000000000000044,0.15000000000000002,0.94,0.96,0.01,0.04,3.469446951953614e-17,0.05000000000000005,0.93,0.93,0.01,0.03,0.03999999999999995,0.05999999999999995,0.88,0.94,0.05,0.05,0.01000000000000005,0.06999999999999999,0.78,0.96,0.02,0.21,-0.16999999999999996,0.19999999999999998
0.03,0.08,0.84,0.91,0.010000000000000009,0.13,0.56,0.97,0.03,0.43,-0.39999999999999997,0.4099999999999999,0.38,0.74,0.21,0.29,-0.02999999999999997,0.41000000000000003,0.61,0.76,0.00,0.28,-0.040000000000000036,0.39,0.38,0.95,0.03,0.37,-0.31999999999999995,0.59,0.85,0.89,0.00,0.14,-0.030000000000000027,0.15000000000000002
0.28,0.78,0.01,0.72,-0.5,0.71,0.09,0.14,0.13,0.80,0.05999999999999994,0.78,0.57,0.72,0.22,0.24,0.040000000000000036,0.21000000000000005,0.47,0.84,0.13,0.29,-0.12999999999999995,0.4,0.64,0.72,0.06,0.10,0.18000000000000002,0.3,0.39,0.93,0.00,0.34,-0.2700000000000001,0.61
0.80,0.98,0.01,0.15,-0.12999999999999998,0.18999999999999995,0.52,0.93,0.06,0.43,-0.36000000000000004,0.42,0.90,0.97,0.01,0.08,-0.049999999999999975,0.08999999999999998,0.47,0.90,0.01,0.02,0.07999999999999997,0.52,0.10,0.72,0.16,0.89,-0.61,0.74,0.00,0.83,0.16,0.55,-0.38,0.84
0.75,0.85,0.01,0.19,-0.03999999999999998,0.24,0.38,0.46,0.28,0.51,0.030000000000000027,0.33999999999999997,0.32,0.34,0.20,0.35,0.30999999999999994,0.4799999999999999,0.12,0.29,0.69,0.75,-0.040000000000000036,0.19000000000000006,0.28,0.52,0.47,0.57,-0.08999999999999997,0.25,0.44,0.49,0.33,0.38,0.13,0.23000000000000004
0.31,0.50,0.49,0.68,-0.18000000000000005,0.19999999999999996,0.31,0.57,0.32,0.63,-0.19999999999999996,0.36999999999999994,0.83,0.96,0.04,0.04,3.469446951953614e-17,0.13000000000000003,0.89,0.94,0.03,0.07,-0.009999999999999953,0.07999999999999999,0.06,0.39,0.47,0.87,-0.26,0.47,0.49,0.88,0.11,0.33,-0.21000000000000002,0.4
0.61,0.81,0.03,0.36,-0.17000000000000004,0.36,0.10,0.64,0.12,0.40,-0.040000000000000036,0.78,0.74,0.89,0.10,0.14,-0.030000000000000027,0.16,0.14,0.74,0.14,0.64,-0.38,0.72,0.77,0.81,0.18,0.19,-5.551115123125783e-17,0.04999999999999999,0.45,0.99,0.00,0.33,-0.32,0.55
0.38,0.78,0.08,0.22,-2.7755575615628914e-17,0.54,0.11,0.63,0.17,0.48,-0.10999999999999999,0.72,0.38,0.66,0.17,0.34,-5.551115123125783e-17,0.44999999999999996,0.11,0.36,0.34,0.65,-0.010000000000000009,0.55,0.50,0.93,0.04,0.30,-0.23000000000000004,0.46,0.32,0.93,0.03,0.13,-0.06000000000000005,0.6499999999999999
0.34,0.35,0.50,0.56,0.08999999999999997,0.15999999999999992,0.66,0.92,0.06,0.19,-0.11000000000000004,0.27999999999999997,0.12,0.70,0.22,0.68,-0.38,0.66,0.67,0.68,0.21,0.21,0.10999999999999996,0.11999999999999997,0.90,0.97,0.02,0.07,-0.03999999999999998,0.07999999999999997,0.27,0.39,0.27,0.54,0.06999999999999995,0.45999999999999996
0.67,0.99,0.01,0.18,-0.16999999999999998,0.31999999999999995,0.74,0.92,0.04,0.12,-0.040000000000000036,0.22,0.36,0.39,0.08,0.42,0.19,0.56,0.23,0.92,0.03,0.53,-0.45000000000000007,0.74,0.45,0.84,0.15,0.37,-0.20999999999999996,0.4,0.09,0.47,0.34,0.55,-0.020000000000000018,0.5700000000000001
0.69,0.78,0.20,0.26,-0.040000000000000036,0.11000000000000004,0.80,0.96,0.04,0.11,-0.06999999999999997,0.15999999999999995,0.55,0.78,0.01,0.45,-0.23000000000000004,0.43999999999999995,0.54,0.72,0.16,0.45,-0.16999999999999998,0.29999999999999993,0.25,0.56,0.01,0.45,-0.010000000000000064,0.74,0.37,0.42,0.01,0.10,0.4800000000000001,0.62
0.82,0.96,0.00,0.10,-0.05999999999999997,0.18000000000000005,0.28,0.98,0.01,0.60,-0.58,0.71,0.24,0.26,0.19,0.56,0.17999999999999994,0.5700000000000001,0.72,0.76,0.04,0.14,0.09999999999999998,0.24000000000000002,0.81,0.94,0.02,0.12,-0.05999999999999994,0.16999999999999996,0.14,0.30,0.47,0.48,0.21999999999999997,0.39
0.52,0.99,0.00,0.45,-0.44,0.48,0.42,0.86,0.11,0.37,-0.22999999999999998,0.4700000000000001,0.26,0.26,0.70,0.70,0.040000000000000036,0.040000000000000036,0.84,0.91,0.07,0.13,-0.040000000000000036,0.09000000000000002,0.84,0.98,0.00,0.02,1.734723475976807e-17,0.16000000000000003,0.31,0.64,0.14,0.24,0.12,0.5499999999999999
0.26,0.56,0.35,0.42,0.019999999999999962,0.39,0.61,0.67,0.29,0.31,0.019999999999999962,0.10000000000000003,0.17,0.51,0.37,0.39,0.09999999999999998,0.45999999999999996,0.11,0.28,0.11,0.21,0.51,0.78,0.31,0.50,0.29,0.37,0.13,0.39999999999999997,0.63,0.69,0.16,0.29,0.020000000000000073,0.21
0.85,0.91,0.03,0.03,0.05999999999999997,0.12000000000000002,0.20,0.97,0.03,0.76,-0.73,0.77,0.18,0.65,0.07,0.50,-0.15000000000000002,0.75,0.82,0.83,0.05,0.11,0.06000000000000004,0.13000000000000006,0.45,0.94,0.02,0.07,-0.009999999999999953,0.53,0.05,0.52,0.28,0.79,-0.31000000000000005,0.6699999999999999
0.55,0.68,0.13,0.32,-5.551115123125783e-17,0.31999999999999995,0.63,0.84,0.09,0.17,-0.009999999999999981,0.28,0.88,0.98,0.01,0.10,-0.07999999999999999,0.11,0.12,0.38,0.49,0.66,-0.040000000000000036,0.39,0.48,0.86,0.09,0.41,-0.26999999999999996,0.43000000000000005,0.15,0.38,0.55,0.77,-0.15000000000000002,0.29999999999999993
0.19,0.29,0.45,0.46,0.24999999999999994,0.36000000000000004,0.76,1.00,0.00,0.04,-0.04,0.24,0.69,0.90,0.01,0.21,-0.11000000000000001,0.30000000000000004,0.42,0.65,0.28,0.52,-0.17000000000000004,0.30000000000000004,0.12,0.92,0.03,0.64,-0.56,0.85,0.08,0.21,0.45,0.73,0.06000000000000005,0.47000000000000003
0.41,0.84,0.13,0.26,-0.09999999999999998,0.4600000000000001,0.13,0.41,0.03,0.08,0.5100000000000001,0.84,0.97,0.98,0.00,0.03,-0.009999999999999981,0.030000000000000027,0.40,0.58,0.35,0.37,0.050000000000000044,0.25,0.05,0.13,0.12,0.20,0.6699999999999999,0.83,0.44,0.54,0.07,0.55,-0.09000000000000008,0.49000000000000005
0.32,0.65,0.07,0.40,-0.050000000000000044,0.6099999999999999,0.26,0.78,0.14,0.27,-0.050000000000000044,0.6,0.53,0.76,0.10,0.42,-0.18,0.37,0.68,0.74,0.01,0.10,0.16,0.30999999999999994,0.18,0.66,0.29,0.56,-0.22000000000000008,0.53,0.25,0.57,0.39,0.41,0.020000000000000073,0.36
0.91,0.96,0.04,0.04,3.469446951953614e-17,0.04999999999999997,0.35,0.36,0.47,0.52,0.12,0.18000000000000005,0.04,0.99,0.00,0.10,-0.09,0.96,0.34,0.51,0.33,0.47,0.020000000000000018,0.3299999999999999,0.70,0.86,0.01,0.03,0.11000000000000001,0.29000000000000004,0.54,0.93,0.04,0.21,-0.14000000000000004,0.42
0.45,0.50,0.11,0.48,0.020000000000000018,0.44000000000000006,0.75,0.88,0.11,0.11,0.009999999999999995,0.14,0.12,0.97,0.02,0.25,-0.21999999999999997,0.86,0.93,0.94,0.05,0.05,0.01000000000000005,0.01999999999999995,0.77,0.87,0.12,0.16,-0.03,0.10999999999999999,0.02,0.31,0.58,0.89,-0.20000000000000007,0.4
0.90,0.93,0.02,0.07,-5.551115123125783e-17,0.07999999999999997,0.24,0.26,0.29,0.30,0.44,0.47000000000000003,0.35,0.66,0.16,0.42,-0.08000000000000002,0.49,0.49,0.97,0.02,0.14,-0.10999999999999999,0.49,0.89,0.89,0.08,0.08,0.029999999999999985,0.029999999999999985,0.87,0.87,0.11,0.13,0.0,0.020000000000000004
0.59,0.96,0.03,0.19,-0.14999999999999997,0.38,0.19,0.44,0.19,0.62,-0.05999999999999994,0.6200000000000001,0.80,0.97,0.02,0.16,-0.12999999999999998,0.17999999999999997,0.02,0.18,0.29,0.44,0.38000000000000006,0.69,0.79,0.86,0.12,0.15,-0.009999999999999981,0.08999999999999997,0.06,0.26,0.58,0.72,0.020000000000000018,0.36
0.92,0.98,0.00,0.08,-0.059999999999999984,0.07999999999999996,0.06,0.94,0.03,0.07,-0.009999999999999953,0.9099999999999999,0.88,0.88,0.10,0.12,0.0,0.01999999999999999,0.58,0.59,0.20,0.21,0.20000000000000004,0.22000000000000003,0.42,0.48,0.25,0.30,0.22000000000000003,0.33000000000000007,0.47,0.66,0.32,0.34,-5.551115123125783e-17,0.21000000000000002
0.11,0.64,0.25,0.50,-0.14,0.64,0.18,0.25,0.04,0.51,0.24,0.78,0.31,0.53,0.27,0.61,-0.14,0.41999999999999993,0.04,0.61,0.32,0.58,-0.18999999999999995,0.6399999999999999,0.67,0.81,0.10,0.24,-0.050000000000000044,0.22999999999999995,0.13,0.58,0.02,0.05,0.37000000000000005,0.85
0.75,0.79,0.02,0.07,0.13999999999999996,0.23,0.72,0.96,0.04,0.13,-0.08999999999999997,0.24000000000000002,0.82,0.94,0.03,0.13,-0.06999999999999995,0.15000000000000005,0.30,0.98,0.01,0.48,-0.45999999999999996,0.69,0.74,0.76,0.14,0.21,0.03,0.12,0.81,0.92,0.01,0.12,-0.040000000000000036,0.17999999999999994
0.80,0.83,0.14,0.15,0.020000000000000046,0.05999999999999994,0.53,0.98,0.02,0.19,-0.16999999999999998,0.44999999999999996,0.55,0.65,0.19,0.42,-0.07,0.25999999999999995,0.43,0.49,0.17,0.34,0.16999999999999998,0.4,0.94,0.99,0.01,0.05,-0.039999999999999994,0.05000000000000005,0.20,0.60,0.06,0.65,-0.25,0.74
0.16,0.39,0.43,0.55,0.05999999999999994,0.41,0.88,0.97,0.01,0.02,0.010000000000000026,0.11,0.11,0.65,0.28,0.53,-0.18000000000000005,0.61,0.77,0.79,0.15,0.17,0.03999999999999995,0.07999999999999999,0.66,0.87,0.00,0.31,-0.18,0.33999999999999997,0.43,0.74,0.08,0.48,-0.21999999999999997,0.49000000000000005
0.61,0.68,0.12,0.37,-0.050000000000000044,0.27,0.24,0.42,0.46,0.60,-0.019999999999999907,0.3,0.81,0.85,0.09,0.09,0.060000000000000026,0.09999999999999995,0.44,0.90,0.04,0.27,-0.17000000000000004,0.52,0.13,0.16,0.44,0.73,0.10999999999999999,0.43,0.83,0.84,0.12,0.14,0.020000000000000018,0.050000000000000044
0.86,0.86,0.14,0.14,0.0,0.0,0.17,0.88,0.11,0.25,-0.13,0.72,0.56,0.94,0.02,0.07,-0.009999999999999953,0.41999999999999993,0.22,0.65,0.25,0.49,-0.14,0.53,0.58,0.86,0.10,0.29,-0.14999999999999997,0.32000000000000006,0.05,0.57,0.32,0.47,-0.039999999999999925,0.6299999999999999
0.54,0.61,0.22,0.30,0.09000000000000002,0.23999999999999996,0.02,0.10,0.13,0.45,0.45,0.85,0.48,0.82,0.02,0.49,-0.30999999999999994,0.5,0.04,0.71,0.20,0.41,-0.11999999999999994,0.76,0.96,0.96,0.02,0.03,0.010000000000000037,0.020000000000000035,0.04,0.76,0.10,0.88,-0.64,0.86
0.05,0.30,0.62,0.81,-0.1100000000000001,0.32999999999999996,0.04,0.26,0.17,0.37,0.37,0.7899999999999999,0.07,0.15,0.39,0.60,0.25,0.5399999999999999,0.22,0.75,0.09,0.52,-0.27,0.6900000000000001,0.39,0.93,0.06,0.22,-0.15000000000000005,0.55,0.85,1.00,0.00,0.11,-0.11,0.15000000000000002
0.44,0.70,0.23,0.39,-0.08999999999999997,0.33000000000000007,0.13,0.21,0.53,0.68,0.10999999999999999,0.33999999999999997,0.29,0.47,0.04,0.31,0.22000000000000003,0.6699999999999999,0.38,0.81,0.11,0.21,-0.020000000000000046,0.51,0.03,0.88,0.00,0.53,-0.41000000000000003,0.97,0.36,0.50,0.27,0.64,-0.14,0.37
0.08,0.67,0.25,0.82,-0.49,0.67,0.59,0.95,0.01,0.24,-0.18999999999999995,0.4,0.76,0.97,0.03,0.20,-0.16999999999999998,0.21,0.04,0.79,0.01,0.77,-0.56,0.95,0.58,0.96,0.02,0.07,-0.02999999999999997,0.4,0.19,0.62,0.36,0.38,0.0,0.45000000000000007
0.58,0.62,0.02,0.33,0.04999999999999999,0.4,0.80,0.86,0.07,0.09,0.05000000000000002,0.12999999999999995,0.02,0.68,0.19,0.39,-0.07000000000000006,0.79,0.11,0.88,0.03,0.15,-0.03,0.86,0.90,0.92,0.04,0.10,-0.020000000000000046,0.05999999999999998,0.79,0.91,0.09,0.11,-0.02000000000000003,0.11999999999999997
0.14,0.29,0.52,0.81,-0.10000000000000009,0.33999999999999997,0.46,0.81,0.10,0.49,-0.30000000000000004,0.44000000000000006,0.15,0.97,0.03,0.06,-0.02999999999999997,0.82,0.33,0.77,0.08,0.15,0.07999999999999999,0.59,0.15,0.26,0.56,0.57,0.17000000000000004,0.2899999999999999,0.38,0.63,0.27,0.56,-0.19000000000000006,0.35
0.74,0.86,0.12,0.20,-0.06,0.14,0.06,0.56,0.37,0.77,-0.33000000000000007,0.57,0.16,0.48,0.18,0.52,0.0,0.6599999999999999,0.17,0.92,0.08,0.50,-0.42000000000000004,0.75,0.09,0.92,0.00,0.46,-0.38000000000000006,0.91,0.69,1.00,0.00,0.03,-0.03,0.31000000000000005
0.56,0.81,0.05,0.17,0.019999999999999934,0.38999999999999996,0.28,0.49,0.02,0.66,-0.15000000000000002,0.7,0.03,0.24,0.11,0.46,0.3,0.86,0.85,0.86,0.07,0.09,0.05000000000000002,0.08000000000000002,0.86,0.86,0.07,0.07,0.07,0.07,0.25,0.85,0.01,0.54,-0.39,0.74
0.69,0.79,0.07,0.07,0.13999999999999996,0.24000000000000005,0.14,0.24,0.20,0.41,0.35000000000000003,0.6599999999999999,0.73,0.92,0.06,0.08,-4.163336342344337e-17,0.21000000000000002,0.70,0.94,0.05,0.25,-0.18999999999999995,0.25000000000000006,0.08,0.28,0.40,0.68,0.039999999999999925,0.52,0.87,0.98,0.01,0.13,-0.10999999999999999,0.12000000000000001
0.40,0.60,0.25,0.44,-0.03999999999999998,0.35,0.37,0.39,0.40,0.52,0.08999999999999997,0.22999999999999998,0.43,0.94,0.05,0.05,0.01000000000000005,0.52,0.94,0.99,0.01,0.01,8.673617379884035e-18,0.05000000000000005,0.93,0.93,0.01,0.04,0.02999999999999995,0.05999999999999995,0.56,0.86,0.13,0.16,-0.01999999999999999,0.30999999999999994
0.31,0.53,0.39,0.66,-0.19000000000000006,0.29999999999999993,0.42,0.68,0.10,0.12,0.19999999999999996,0.4800000000000001,0.92,0.92,0.01,0.06,0.019999999999999962,0.06999999999999997,0.31,0.90,0.01,0.55,-0.45000000000000007,0.6799999999999999,0.97,0.99,0.01,0.02,-0.009999999999999992,0.020000000000000025,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18
0.54,0.55,0.39,0.43,0.019999999999999962,0.06999999999999995,0.27,0.37,0.34,0.48,0.15000000000000002,0.38999999999999996,0.69,0.73,0.24,0.26,0.010000000000000009,0.07000000000000006,0.77,0.92,0.06,0.09,-0.010000000000000037,0.16999999999999998,0.40,0.66,0.04,0.21,0.12999999999999998,0.5599999999999999,0.29,0.35,0.28,0.66,-0.010000000000000009,0.42999999999999994
0.85,0.99,0.00,0.14,-0.13,0.15000000000000002,0.86,0.94,0.02,0.10,-0.03999999999999995,0.12000000000000001,0.18,0.92,0.05,0.71,-0.63,0.77,0.62,0.85,0.04,0.08,0.07000000000000002,0.34,0.75,0.98,0.02,0.20,-0.18,0.23,0.34,0.59,0.18,0.57,-0.15999999999999992,0.4799999999999999
0.31,0.75,0.20,0.25,0.0,0.48999999999999994,0.08,0.87,0.09,0.69,-0.5599999999999999,0.8300000000000001,0.31,0.81,0.14,0.66,-0.4700000000000001,0.5499999999999999,0.84,0.85,0.10,0.15,2.7755575615628914e-17,0.060000000000000026,0.20,0.63,0.22,0.48,-0.10999999999999999,0.5800000000000001,0.27,0.66,0.23,0.55,-0.21000000000000008,0.5
0.15,0.67,0.09,0.48,-0.15000000000000002,0.76,0.16,0.16,0.66,0.71,0.13,0.17999999999999994,0.03,0.65,0.25,0.83,-0.48,0.72,0.01,0.08,0.28,0.67,0.25,0.71,0.41,0.85,0.15,0.53,-0.38,0.44000000000000006,0.43,0.72,0.14,0.47,-0.18999999999999995,0.43000000000000005
0.70,0.73,0.12,0.26,0.010000000000000009,0.18000000000000005,0.39,0.49,0.28,0.59,-0.07999999999999996,0.32999999999999996,0.42,0.65,0.03,0.30,0.04999999999999999,0.55,0.03,0.68,0.09,0.79,-0.4700000000000001,0.88,0.24,0.61,0.08,0.57,-0.17999999999999994,0.68,0.87,0.98,0.01,0.12,-0.09999999999999998,0.12000000000000001
0.96,0.98,0.02,0.04,-0.019999999999999983,0.020000000000000035,0.29,0.40,0.55,0.67,-0.07000000000000006,0.15999999999999992,0.32,0.73,0.24,0.62,-0.35,0.43999999999999995,0.59,0.84,0.01,0.13,0.030000000000000027,0.4,0.16,0.99,0.01,0.10,-0.09,0.83,0.70,0.70,0.17,0.19,0.11000000000000004,0.13000000000000003
0.26,0.96,0.04,0.22,-0.17999999999999997,0.7,0.44,0.56,0.32,0.52,-0.08000000000000007,0.24000000000000005,0.34,0.43,0.39,0.55,0.020000000000000018,0.2699999999999999,0.09,0.35,0.59,0.87,-0.21999999999999997,0.32000000000000006,0.61,0.98,0.00,0.32,-0.3,0.39,0.28,0.98,0.01,0.42,-0.39999999999999997,0.71
0.25,0.84,0.06,0.35,-0.18999999999999995,0.69,0.60,0.95,0.04,0.09,-0.03999999999999995,0.36000000000000004,0.79,0.87,0.02,0.03,0.1,0.18999999999999997,0.47,0.68,0.14,0.49,-0.17000000000000004,0.39,0.03,0.27,0.44,0.48,0.25,0.53,0.58,0.75,0.13,0.38,-0.13,0.29000000000000004
0.69,0.82,0.07,0.27,-0.08999999999999997,0.24000000000000005,0.26,0.91,0.06,0.26,-0.17000000000000004,0.6799999999999999,0.35,0.39,0.52,0.55,0.05999999999999994,0.13,0.44,0.96,0.01,0.53,-0.49,0.55,0.49,0.87,0.11,0.36,-0.22999999999999998,0.4,0.63,0.88,0.02,0.26,-0.14,0.35
