e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.54,0.94,0.05,0.10,-0.03999999999999995,0.41,0.07,0.58,0.18,0.76,-0.33999999999999997,0.75,0.37,0.65,0.29,0.61,-0.26,0.34,0.61,0.79,0.03,0.39,-0.18000000000000005,0.36,0.88,0.91,0.03,0.04,0.04999999999999997,0.09,0.81,0.86,0.06,0.12,0.020000000000000018,0.12999999999999995
0.85,0.98,0.01,0.03,-0.009999999999999981,0.14,0.03,0.44,0.02,0.61,-0.04999999999999993,0.95,0.03,0.66,0.18,0.85,-0.51,0.79,0.39,0.97,0.00,0.26,-0.22999999999999998,0.61,0.59,0.60,0.29,0.40,0.0,0.12000000000000005,0.50,0.57,0.27,0.29,0.14000000000000007,0.22999999999999998
0.43,0.90,0.02,0.45,-0.35000000000000003,0.55,0.62,0.99,0.00,0.33,-0.32,0.38,0.03,0.77,0.19,0.32,-0.09000000000000002,0.78,0.98,0.99,0.01,0.01,8.673617379884035e-18,0.010000000000000018,0.09,0.55,0.03,0.22,0.22999999999999995,0.88,0.07,0.99,0.00,0.37,-0.36,0.9299999999999999
0.09,0.15,0.46,0.86,-0.010000000000000009,0.45,0.08,0.39,0.59,0.73,-0.12,0.33000000000000007,0.30,0.72,0.22,0.25,0.030000000000000027,0.48,0.81,0.94,0.00,0.07,-0.009999999999999953,0.18999999999999995,0.17,0.21,0.75,0.76,0.030000000000000027,0.07999999999999996,0.84,0.86,0.06,0.16,-0.01999999999999999,0.10000000000000003
0.06,0.77,0.04,0.37,-0.14,0.8999999999999999,0.19,0.85,0.15,0.53,-0.38,0.66,0.02,0.03,0.18,0.86,0.10999999999999999,0.8,0.44,0.86,0.01,0.43,-0.29,0.55,0.62,0.80,0.12,0.23,-0.030000000000000054,0.26,0.03,0.07,0.32,0.74,0.18999999999999995,0.6499999999999999
0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.09,0.99,0.00,0.65,-0.64,0.91,0.54,0.89,0.08,0.25,-0.14,0.37999999999999995,0.77,0.97,0.01,0.05,-0.019999999999999976,0.21999999999999997,0.93,0.94,0.00,0.06,5.551115123125783e-17,0.06999999999999995,0.53,0.91,0.06,0.41,-0.32,0.41
0.40,0.62,0.14,0.31,0.07,0.45999999999999996,0.46,0.52,0.19,0.33,0.14999999999999997,0.35000000000000003,0.61,0.78,0.04,0.05,0.16999999999999998,0.35000000000000003,0.21,0.24,0.48,0.61,0.15000000000000002,0.31000000000000005,0.74,0.76,0.20,0.25,-0.010000000000000009,0.06,0.77,0.81,0.01,0.11,0.07999999999999995,0.21999999999999997
0.07,0.17,0.65,0.77,0.05999999999999994,0.2799999999999999,0.16,0.48,0.22,0.55,-0.030000000000000027,0.62,0.02,0.10,0.33,0.64,0.26,0.6499999999999999,0.29,0.70,0.19,0.65,-0.35,0.52,0.12,0.66,0.02,0.06,0.27999999999999997,0.86,0.86,0.97,0.03,0.04,-0.009999999999999974,0.11000000000000001
0.81,0.97,0.01,0.16,-0.12999999999999998,0.17999999999999994,0.27,0.88,0.02,0.52,-0.4,0.71,0.23,0.36,0.13,0.45,0.19,0.64,0.59,0.77,0.00,0.22,0.009999999999999981,0.41000000000000003,0.59,0.61,0.04,0.13,0.26,0.37000000000000005,0.55,0.96,0.04,0.27,-0.22999999999999998,0.41
0.44,0.56,0.09,0.42,0.019999999999999962,0.4700000000000001,0.44,0.82,0.13,0.46,-0.27999999999999997,0.43000000000000005,0.60,0.97,0.02,0.24,-0.20999999999999996,0.38,0.62,0.74,0.01,0.08,0.18,0.37,0.96,0.98,0.02,0.03,-0.009999999999999981,0.020000000000000035,1.00,1.00,0.00,0.00,0.0,0.0
0.72,0.84,0.16,0.27,-0.10999999999999999,0.12000000000000002,0.84,0.99,0.00,0.03,-0.01999999999999999,0.16000000000000003,0.82,0.89,0.05,0.14,-0.030000000000000027,0.13000000000000006,0.51,0.70,0.02,0.10,0.20000000000000004,0.47,0.92,0.96,0.02,0.04,3.469446951953614e-17,0.059999999999999956,0.92,0.99,0.00,0.02,-0.009999999999999992,0.07999999999999996
0.57,0.82,0.03,0.27,-0.08999999999999997,0.4,0.36,0.43,0.16,0.50,0.07000000000000006,0.48,0.65,0.97,0.00,0.21,-0.17999999999999997,0.35,0.11,0.86,0.04,0.05,0.09000000000000001,0.85,0.03,0.55,0.26,0.35,0.09999999999999998,0.71,0.90,0.95,0.03,0.09,-0.03999999999999995,0.06999999999999998
0.12,0.61,0.09,0.82,-0.42999999999999994,0.79,0.52,0.64,0.12,0.24,0.12,0.36,0.82,0.89,0.04,0.14,-0.030000000000000027,0.14000000000000004,0.65,0.88,0.00,0.05,0.06999999999999999,0.35,0.20,0.91,0.04,0.33,-0.24000000000000005,0.76,0.17,0.23,0.51,0.57,0.20000000000000007,0.31999999999999995
0.41,0.77,0.22,0.46,-0.23000000000000004,0.3700000000000001,0.49,0.64,0.09,0.10,0.26,0.42000000000000004,0.71,0.97,0.03,0.23,-0.19999999999999998,0.26,0.34,0.79,0.12,0.51,-0.30000000000000004,0.5399999999999999,0.48,0.60,0.01,0.24,0.16000000000000003,0.51,0.18,0.20,0.31,0.53,0.27,0.51
0.23,0.65,0.02,0.66,-0.31000000000000005,0.75,0.58,0.89,0.04,0.10,0.009999999999999981,0.38000000000000006,0.95,0.96,0.04,0.05,-0.009999999999999967,0.010000000000000044,0.73,0.73,0.07,0.14,0.13,0.2,0.58,0.97,0.02,0.14,-0.10999999999999999,0.4,0.45,0.74,0.05,0.06,0.2,0.5
0.59,0.96,0.04,0.27,-0.22999999999999998,0.37000000000000005,0.16,0.85,0.07,0.77,-0.62,0.77,0.29,0.75,0.05,0.62,-0.37,0.6599999999999999,0.74,1.00,0.00,0.08,-0.08,0.26,0.19,0.62,0.19,0.34,0.03999999999999998,0.6200000000000001,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18
0.98,0.99,0.00,0.01,8.673617379884035e-18,0.020000000000000018,0.56,0.77,0.23,0.24,-0.010000000000000009,0.20999999999999994,0.33,0.70,0.10,0.65,-0.35,0.57,0.76,0.92,0.02,0.22,-0.14000000000000004,0.22,0.38,0.86,0.05,0.09,0.05000000000000002,0.57,0.35,0.45,0.13,0.18,0.37000000000000005,0.52
0.34,0.44,0.42,0.66,-0.09999999999999998,0.23999999999999994,0.79,0.79,0.09,0.14,0.06999999999999995,0.11999999999999997,0.03,0.18,0.01,0.30,0.52,0.96,0.67,0.82,0.15,0.18,5.551115123125783e-17,0.17999999999999997,0.11,0.82,0.08,0.73,-0.5499999999999999,0.81,0.41,0.57,0.28,0.52,-0.08999999999999997,0.31000000000000005
0.69,0.89,0.07,0.26,-0.15000000000000002,0.24000000000000005,0.94,0.98,0.00,0.05,-0.029999999999999985,0.06000000000000005,0.76,0.87,0.12,0.23,-0.1,0.12,0.53,0.79,0.00,0.05,0.15999999999999998,0.47,0.75,0.87,0.12,0.18,-0.04999999999999999,0.13,0.02,0.49,0.02,0.19,0.32,0.96
0.87,0.97,0.03,0.10,-0.06999999999999998,0.1,0.38,0.55,0.13,0.31,0.13999999999999996,0.49,0.64,0.91,0.04,0.17,-0.08000000000000004,0.32,0.67,0.69,0.20,0.27,0.040000000000000036,0.12999999999999995,0.25,0.48,0.03,0.59,-0.06999999999999995,0.72,0.59,0.94,0.04,0.35,-0.2899999999999999,0.37000000000000005
0.50,0.85,0.04,0.26,-0.10999999999999999,0.46,0.79,0.83,0.07,0.13,0.040000000000000036,0.13999999999999996,0.29,0.44,0.36,0.51,0.050000000000000044,0.35,0.53,0.68,0.30,0.30,0.019999999999999962,0.16999999999999998,0.72,0.97,0.03,0.06,-0.02999999999999997,0.25,0.28,0.63,0.27,0.62,-0.25,0.44999999999999996
0.43,0.88,0.11,0.15,-0.03,0.4600000000000001,0.47,0.67,0.21,0.46,-0.13000000000000006,0.32000000000000006,0.50,0.97,0.00,0.09,-0.05999999999999997,0.5,0.48,0.72,0.15,0.19,0.09000000000000002,0.37,0.05,0.98,0.00,0.52,-0.5,0.95,0.51,0.89,0.05,0.36,-0.25,0.44
0.16,0.22,0.71,0.82,-0.039999999999999925,0.13,0.37,0.44,0.23,0.37,0.19000000000000006,0.4,0.62,0.64,0.05,0.22,0.13999999999999999,0.33,0.42,0.44,0.26,0.48,0.08000000000000007,0.32000000000000006,0.31,0.69,0.11,0.52,-0.20999999999999996,0.58,0.36,0.71,0.03,0.08,0.21000000000000002,0.61
0.59,0.85,0.14,0.19,-0.03999999999999998,0.27,0.23,0.27,0.16,0.21,0.52,0.61,0.03,0.89,0.07,0.60,-0.49,0.8999999999999999,0.66,0.69,0.31,0.32,-0.009999999999999953,0.02999999999999997,0.90,0.91,0.06,0.09,-2.7755575615628914e-17,0.03999999999999998,0.03,0.45,0.19,0.76,-0.20999999999999996,0.78
0.15,0.69,0.03,0.62,-0.30999999999999994,0.82,0.37,0.76,0.17,0.23,0.009999999999999981,0.45999999999999996,0.92,0.93,0.02,0.02,0.04999999999999995,0.059999999999999956,0.65,0.80,0.14,0.16,0.03999999999999995,0.20999999999999996,0.71,0.74,0.11,0.13,0.13,0.18000000000000005,0.72,0.73,0.00,0.17,0.1,0.28
0.83,0.96,0.02,0.14,-0.09999999999999998,0.15000000000000005,0.64,0.69,0.28,0.33,-0.019999999999999962,0.07999999999999996,0.13,0.15,0.50,0.60,0.25,0.37,0.36,0.41,0.02,0.22,0.3700000000000001,0.62,0.05,0.42,0.15,0.90,-0.31999999999999995,0.7999999999999999,0.46,0.98,0.02,0.45,-0.43,0.52
0.01,0.58,0.08,0.56,-0.14,0.91,0.79,0.82,0.08,0.13,0.050000000000000044,0.12999999999999995,0.90,0.95,0.04,0.08,-0.029999999999999957,0.05999999999999998,0.59,0.81,0.15,0.24,-0.050000000000000044,0.26,0.53,0.84,0.15,0.29,-0.12999999999999995,0.31999999999999995,0.02,0.13,0.67,0.97,-0.09999999999999998,0.30999999999999994
0.50,0.52,0.06,0.43,0.04999999999999999,0.44,0.65,0.79,0.06,0.28,-0.07000000000000006,0.29,0.18,0.77,0.08,0.21,0.01999999999999999,0.7400000000000001,0.20,0.26,0.21,0.41,0.33,0.5900000000000001,0.08,0.88,0.06,0.15,-0.03,0.8600000000000001,0.52,0.81,0.06,0.28,-0.09000000000000008,0.42
0.50,0.50,0.23,0.49,0.010000000000000009,0.27,0.05,0.36,0.24,0.75,-0.10999999999999999,0.71,0.45,0.55,0.36,0.37,0.07999999999999996,0.19000000000000006,0.20,0.74,0.05,0.66,-0.4,0.75,0.04,0.43,0.19,0.34,0.23000000000000004,0.77,0.66,0.95,0.02,0.33,-0.27999999999999997,0.31999999999999995
0.62,0.80,0.04,0.26,-0.06000000000000005,0.34,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.70,0.72,0.22,0.24,0.040000000000000036,0.08000000000000004,0.61,0.63,0.32,0.39,-0.020000000000000018,0.07,0.63,0.82,0.05,0.13,0.050000000000000044,0.32,0.02,0.78,0.22,0.93,-0.7100000000000001,0.76
0.81,0.95,0.01,0.09,-0.03999999999999995,0.17999999999999994,0.80,0.92,0.02,0.04,0.03999999999999996,0.17999999999999997,0.32,0.81,0.09,0.40,-0.21000000000000008,0.59,0.41,0.59,0.16,0.16,0.25,0.43000000000000005,0.90,0.96,0.02,0.10,-0.05999999999999997,0.07999999999999997,0.07,0.43,0.06,0.59,-0.019999999999999907,0.8699999999999999
0.97,0.98,0.01,0.02,1.734723475976807e-17,0.020000000000000025,0.33,0.91,0.02,0.14,-0.050000000000000044,0.6499999999999999,0.04,0.57,0.11,0.65,-0.21999999999999997,0.85,0.33,0.68,0.00,0.21,0.10999999999999996,0.6699999999999999,0.77,0.84,0.13,0.23,-0.06999999999999998,0.09999999999999998,0.75,0.85,0.05,0.13,0.020000000000000018,0.2
0.56,0.82,0.02,0.32,-0.13999999999999996,0.41999999999999993,0.37,0.79,0.16,0.16,0.04999999999999996,0.47,0.36,0.44,0.15,0.48,0.08000000000000007,0.49,0.22,0.23,0.55,0.67,0.09999999999999998,0.22999999999999998,0.23,0.50,0.13,0.59,-0.08999999999999997,0.64,0.95,0.99,0.01,0.01,8.673617379884035e-18,0.04000000000000004
0.98,0.99,0.01,0.02,-0.009999999999999992,0.010000000000000018,0.13,0.23,0.03,0.76,0.010000000000000009,0.84,0.83,0.90,0.00,0.07,0.02999999999999997,0.17000000000000004,0.27,0.53,0.36,0.63,-0.16000000000000003,0.37,0.53,0.70,0.22,0.43,-0.12999999999999995,0.24999999999999997,0.55,0.70,0.21,0.36,-0.05999999999999994,0.23999999999999996
0.86,1.00,0.00,0.07,-0.07,0.14,0.38,0.98,0.01,0.35,-0.32999999999999996,0.61,0.92,0.94,0.03,0.05,0.01000000000000005,0.04999999999999996,0.76,0.99,0.01,0.18,-0.16999999999999998,0.22999999999999998,0.69,0.73,0.25,0.27,0.0,0.06000000000000005,0.52,0.61,0.05,0.38,0.010000000000000009,0.43
0.79,0.99,0.00,0.03,-0.01999999999999999,0.20999999999999996,0.27,0.93,0.06,0.32,-0.25000000000000006,0.6699999999999999,0.87,0.99,0.00,0.10,-0.09,0.13,0.59,0.90,0.04,0.15,-0.05000000000000002,0.37000000000000005,0.25,0.85,0.08,0.14,0.010000000000000009,0.67,0.13,0.64,0.22,0.27,0.08999999999999997,0.65
0.31,0.98,0.02,0.22,-0.19999999999999998,0.6699999999999999,0.26,0.38,0.09,0.25,0.37,0.65,0.82,0.91,0.08,0.10,-0.010000000000000037,0.10000000000000005,0.80,0.86,0.13,0.13,0.010000000000000009,0.06999999999999995,0.71,0.85,0.06,0.10,0.05000000000000002,0.23000000000000004,0.70,0.98,0.02,0.26,-0.24,0.28
0.61,0.80,0.02,0.20,-5.551115123125783e-17,0.37,0.33,0.79,0.05,0.57,-0.36,0.6199999999999999,0.04,0.86,0.06,0.18,-0.03999999999999998,0.8999999999999999,0.56,0.63,0.26,0.43,-0.06,0.17999999999999994,0.67,0.98,0.01,0.11,-0.08999999999999998,0.31999999999999995,0.46,0.70,0.14,0.40,-0.09999999999999998,0.4
0.71,0.71,0.11,0.27,0.020000000000000018,0.18000000000000005,0.53,0.98,0.00,0.11,-0.08999999999999998,0.47,0.35,0.38,0.05,0.14,0.48,0.6,0.83,0.99,0.00,0.01,8.673617379884035e-18,0.17000000000000004,0.33,0.68,0.17,0.24,0.07999999999999996,0.4999999999999999,0.88,0.90,0.03,0.05,0.049999999999999975,0.09
0.51,0.52,0.30,0.37,0.10999999999999999,0.19,0.00,0.70,0.22,0.44,-0.13999999999999996,0.78,0.41,0.41,0.25,0.26,0.33000000000000007,0.3400000000000001,0.08,0.81,0.01,0.42,-0.23000000000000004,0.91,0.09,0.56,0.13,0.65,-0.21000000000000008,0.78,0.52,0.90,0.01,0.07,0.02999999999999997,0.47
0.32,0.67,0.18,0.19,0.13999999999999996,0.49999999999999994,0.24,0.90,0.09,0.54,-0.44000000000000006,0.67,0.12,0.26,0.72,0.86,-0.12,0.16000000000000003,0.21,0.40,0.17,0.72,-0.12,0.62,0.72,0.76,0.13,0.18,0.06,0.15000000000000002,0.12,0.27,0.16,0.82,-0.08999999999999997,0.72
0.66,0.75,0.09,0.22,0.03,0.24999999999999997,1.00,1.00,0.00,0.00,0.0,0.0,0.93,0.99,0.01,0.03,-0.01999999999999999,0.05999999999999995,0.98,0.99,0.00,0.01,8.673617379884035e-18,0.020000000000000018,0.55,0.58,0.27,0.41,0.010000000000000064,0.17999999999999994,0.36,0.82,0.05,0.47,-0.2899999999999999,0.59
0.87,0.99,0.00,0.09,-0.07999999999999999,0.13,0.53,0.88,0.05,0.12,0.0,0.42,0.29,0.98,0.00,0.29,-0.26999999999999996,0.71,0.52,0.85,0.12,0.18,-0.02999999999999997,0.36,0.49,0.82,0.01,0.44,-0.25999999999999995,0.5,0.43,0.85,0.11,0.49,-0.33999999999999997,0.4600000000000001
0.03,0.41,0.41,0.76,-0.16999999999999993,0.56,0.76,0.82,0.16,0.20,-0.019999999999999962,0.07999999999999999,0.80,0.94,0.05,0.09,-0.029999999999999943,0.14999999999999997,0.46,0.71,0.04,0.47,-0.17999999999999994,0.5,0.08,0.92,0.04,0.10,-0.020000000000000046,0.88,0.98,0.98,0.02,0.02,1.734723475976807e-17,1.734723475976807e-17
0.91,1.00,0.00,0.08,-0.08,0.08999999999999997,0.87,0.93,0.05,0.07,-5.551115123125783e-17,0.08,0.28,0.65,0.27,0.45,-0.10000000000000003,0.44999999999999996,0.63,0.98,0.02,0.33,-0.31,0.35,0.47,0.58,0.03,0.24,0.18000000000000005,0.5,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18
0.87,1.00,0.00,0.02,-0.02,0.13,0.59,0.90,0.07,0.23,-0.13000000000000003,0.34,0.11,0.56,0.31,0.42,0.019999999999999962,0.5800000000000001,0.65,0.86,0.11,0.18,-0.03999999999999998,0.24,0.10,0.29,0.07,0.49,0.21999999999999997,0.8300000000000001,0.03,0.61,0.07,0.75,-0.36,0.8999999999999999
0.55,0.73,0.23,0.30,-0.02999999999999997,0.21999999999999995,0.86,0.97,0.01,0.13,-0.09999999999999998,0.13,0.42,0.74,0.22,0.39,-0.13,0.3600000000000001,0.37,0.39,0.27,0.49,0.12,0.36,0.79,0.91,0.06,0.11,-0.02000000000000003,0.14999999999999997,0.22,0.85,0.04,0.43,-0.27999999999999997,0.74
0.08,0.19,0.04,0.47,0.3400000000000001,0.88,0.84,0.92,0.08,0.14,-0.06000000000000005,0.08000000000000003,0.16,0.43,0.53,0.81,-0.24,0.30999999999999994,0.11,0.33,0.27,0.70,-0.030000000000000027,0.62,0.23,0.83,0.08,0.13,0.040000000000000036,0.6900000000000001,0.65,0.80,0.09,0.30,-0.10000000000000003,0.26
0.16,0.31,0.42,0.67,0.019999999999999907,0.42,0.27,0.47,0.05,0.15,0.38,0.6799999999999999,0.49,0.59,0.21,0.42,-0.009999999999999953,0.30000000000000004,0.43,0.82,0.15,0.24,-0.05999999999999994,0.42000000000000004,0.27,0.55,0.40,0.56,-0.1100000000000001,0.32999999999999996,0.71,0.89,0.11,0.28,-0.17000000000000004,0.18000000000000005
0.50,0.55,0.35,0.36,0.08999999999999997,0.15000000000000002,0.01,0.91,0.05,0.72,-0.63,0.94,0.13,0.50,0.21,0.61,-0.10999999999999999,0.66,0.12,0.56,0.35,0.47,-0.030000000000000027,0.53,0.45,0.91,0.03,0.21,-0.12000000000000002,0.52,0.43,0.61,0.33,0.41,-0.019999999999999962,0.24000000000000005
0.36,0.97,0.02,0.03,2.7755575615628914e-17,0.62,0.52,0.73,0.25,0.45,-0.18,0.22999999999999998,0.33,0.51,0.48,0.65,-0.16000000000000003,0.18999999999999995,0.86,0.87,0.11,0.13,0.0,0.030000000000000013,0.40,0.85,0.12,0.58,-0.42999999999999994,0.48,0.17,0.82,0.10,0.17,0.010000000000000037,0.73
0.51,0.55,0.15,0.21,0.23999999999999996,0.33999999999999997,0.83,0.93,0.01,0.13,-0.06000000000000005,0.16000000000000003,0.17,0.42,0.15,0.28,0.30000000000000004,0.6799999999999999,0.66,0.76,0.08,0.33,-0.09000000000000002,0.25999999999999995,0.59,0.97,0.03,0.33,-0.3,0.38,0.06,0.94,0.03,0.54,-0.48,0.9099999999999999
0.05,0.91,0.01,0.59,-0.5,0.94,0.28,0.95,0.02,0.04,0.010000000000000044,0.7,0.06,0.12,0.30,0.49,0.39,0.6399999999999999,0.72,0.84,0.01,0.23,-0.06999999999999998,0.27,0.35,0.99,0.01,0.51,-0.5,0.64,0.07,0.31,0.64,0.74,-0.050000000000000044,0.2899999999999999
0.72,0.87,0.04,0.09,0.04000000000000001,0.24000000000000002,0.51,0.90,0.05,0.19,-0.09000000000000002,0.44,0.55,0.95,0.03,0.36,-0.30999999999999994,0.41999999999999993,0.44,0.77,0.12,0.44,-0.21000000000000002,0.44000000000000006,0.73,0.86,0.02,0.18,-0.03999999999999998,0.25,0.46,0.93,0.02,0.49,-0.42000000000000004,0.52
0.26,0.67,0.16,0.41,-0.08000000000000002,0.58,0.41,0.44,0.06,0.31,0.25000000000000006,0.53,0.49,0.60,0.25,0.28,0.12,0.26,0.53,0.77,0.06,0.10,0.12999999999999998,0.41,0.39,0.42,0.44,0.47,0.1100000000000001,0.16999999999999998,0.41,0.89,0.11,0.40,-0.29000000000000004,0.4800000000000001
0.77,0.78,0.18,0.21,0.009999999999999981,0.04999999999999999,0.38,0.48,0.41,0.48,0.040000000000000036,0.21000000000000002,0.35,0.91,0.03,0.50,-0.41000000000000003,0.62,0.78,0.97,0.02,0.05,-0.019999999999999976,0.19999999999999998,0.58,0.81,0.18,0.31,-0.12000000000000005,0.24000000000000005,0.98,0.98,0.02,0.02,1.734723475976807e-17,1.734723475976807e-17
0.03,0.19,0.30,0.45,0.36000000000000004,0.6699999999999999,0.71,0.80,0.12,0.27,-0.07000000000000006,0.17000000000000004,0.24,0.54,0.03,0.37,0.08999999999999997,0.73,0.27,0.84,0.15,0.61,-0.44999999999999996,0.58,0.10,0.49,0.24,0.67,-0.16000000000000003,0.66,0.30,0.67,0.06,0.55,-0.22000000000000008,0.6399999999999999
0.49,0.53,0.34,0.50,-0.030000000000000027,0.16999999999999998,0.23,0.36,0.02,0.55,0.08999999999999997,0.75,0.03,0.86,0.02,0.63,-0.49,0.95,0.86,0.87,0.03,0.13,0.0,0.11000000000000001,0.93,0.97,0.02,0.04,-0.009999999999999974,0.04999999999999995,0.27,0.66,0.17,0.64,-0.30000000000000004,0.5599999999999999
0.20,0.88,0.01,0.05,0.06999999999999999,0.79,0.53,0.59,0.06,0.37,0.040000000000000036,0.41,0.04,0.39,0.46,0.69,-0.07999999999999996,0.49999999999999994,0.20,0.87,0.08,0.41,-0.27999999999999997,0.7200000000000001,0.19,0.99,0.01,0.29,-0.27999999999999997,0.8,0.32,0.55,0.26,0.33,0.11999999999999994,0.41999999999999993
0.01,0.65,0.07,0.35,0.0,0.9199999999999999,0.02,0.56,0.33,0.89,-0.45000000000000007,0.6499999999999999,0.94,1.00,0.00,0.05,-0.05,0.06000000000000005,0.52,0.57,0.35,0.45,-0.019999999999999962,0.13,0.74,1.00,0.00,0.10,-0.1,0.26,0.60,1.00,0.00,0.33,-0.33,0.4
0.13,0.84,0.05,0.66,-0.5,0.82,0.84,0.97,0.02,0.13,-0.09999999999999998,0.14000000000000004,0.29,0.36,0.31,0.42,0.22000000000000003,0.39999999999999997,0.04,0.17,0.35,0.85,-0.020000000000000018,0.61,0.42,0.88,0.09,0.11,0.009999999999999995,0.4900000000000001,0.58,0.91,0.01,0.05,0.039999999999999966,0.41000000000000003
0.48,0.77,0.08,0.28,-0.050000000000000044,0.44,0.67,0.69,0.08,0.09,0.22000000000000006,0.24999999999999994,0.15,0.87,0.11,0.66,-0.53,0.74,0.49,0.67,0.01,0.19,0.13999999999999996,0.5,0.17,0.65,0.33,0.74,-0.39,0.49999999999999994,0.14,0.59,0.20,0.76,-0.35,0.6599999999999999
0.38,0.78,0.07,0.53,-0.31000000000000005,0.55,0.69,0.86,0.14,0.18,-0.03999999999999998,0.17000000000000004,1.00,1.00,0.00,0.00,0.0,0.0,0.35,0.60,0.03,0.57,-0.16999999999999993,0.62,0.59,0.87,0.01,0.05,0.08,0.4,0.14,0.23,0.64,0.82,-0.04999999999999993,0.21999999999999997
0.46,0.79,0.06,0.17,0.03999999999999995,0.48000000000000004,0.14,0.79,0.04,0.57,-0.36,0.82,0.18,0.81,0.19,0.37,-0.18000000000000005,0.6300000000000001,0.08,0.31,0.36,0.74,-0.050000000000000044,0.56,0.25,0.75,0.02,0.71,-0.45999999999999996,0.73,0.38,0.72,0.13,0.17,0.11000000000000001,0.49
0.29,0.35,0.11,0.35,0.30000000000000004,0.6,0.44,0.65,0.08,0.25,0.09999999999999998,0.48000000000000004,0.65,0.84,0.09,0.20,-0.03999999999999998,0.26,0.93,0.99,0.00,0.07,-0.06,0.06999999999999995,0.42,0.69,0.14,0.29,0.020000000000000073,0.44000000000000006,0.41,0.82,0.15,0.20,-0.019999999999999962,0.44000000000000006
0.69,0.90,0.02,0.20,-0.10000000000000003,0.29000000000000004,0.01,0.84,0.07,0.74,-0.58,0.9199999999999999,0.10,0.40,0.36,0.78,-0.18000000000000005,0.54,0.69,0.92,0.07,0.29,-0.21000000000000002,0.24000000000000005,0.54,0.58,0.16,0.36,0.06000000000000005,0.29999999999999993,0.20,0.95,0.01,0.42,-0.36999999999999994,0.79
0.81,0.85,0.01,0.05,0.10000000000000002,0.17999999999999994,0.71,0.84,0.09,0.26,-0.09999999999999998,0.20000000000000004,0.48,0.88,0.02,0.11,0.009999999999999995,0.5,0.38,0.72,0.02,0.52,-0.24,0.6,0.48,0.67,0.15,0.26,0.06999999999999995,0.37,0.22,0.29,0.20,0.38,0.32999999999999996,0.5800000000000001
0.05,0.33,0.33,0.60,0.06999999999999995,0.6199999999999999,0.33,0.38,0.20,0.42,0.2,0.4699999999999999,0.31,0.35,0.45,0.66,-0.010000000000000009,0.23999999999999994,0.78,0.90,0.07,0.17,-0.07000000000000003,0.14999999999999997,0.43,0.48,0.07,0.22,0.30000000000000004,0.5,0.69,0.90,0.10,0.17,-0.07000000000000003,0.21000000000000005
0.32,0.58,0.08,0.44,-0.019999999999999962,0.6,0.22,0.25,0.28,0.49,0.26,0.5,0.88,0.88,0.09,0.12,0.0,0.03,0.34,0.87,0.12,0.39,-0.26,0.5399999999999999,0.85,0.92,0.04,0.11,-0.03000000000000004,0.11000000000000001,0.22,0.33,0.57,0.72,-0.050000000000000044,0.21000000000000008
0.23,0.82,0.10,0.72,-0.5399999999999999,0.67,0.97,0.98,0.01,0.02,1.734723475976807e-17,0.020000000000000025,0.76,0.79,0.21,0.23,-0.020000000000000046,0.03,0.82,0.93,0.01,0.14,-0.07000000000000006,0.17000000000000004,0.66,0.93,0.02,0.32,-0.25000000000000006,0.31999999999999995,0.84,0.95,0.00,0.10,-0.04999999999999996,0.16000000000000003
0.94,0.98,0.01,0.05,-0.029999999999999985,0.05000000000000005,0.61,0.78,0.14,0.18,0.03999999999999998,0.25,0.18,0.45,0.25,0.35,0.20000000000000007,0.5700000000000001,0.89,0.91,0.07,0.08,0.009999999999999967,0.03999999999999998,0.12,0.85,0.00,0.07,0.08000000000000002,0.88,0.93,0.94,0.06,0.07,-0.009999999999999953,0.009999999999999953
0.43,0.45,0.08,0.11,0.44000000000000006,0.49000000000000005,0.37,0.56,0.22,0.39,0.04999999999999993,0.41000000000000003,0.87,0.98,0.02,0.09,-0.06999999999999998,0.11,0.01,0.88,0.12,0.15,-0.03,0.87,0.53,0.84,0.07,0.28,-0.12,0.39999999999999997,0.75,0.85,0.01,0.17,-0.01999999999999999,0.24
0.16,0.65,0.10,0.53,-0.18000000000000005,0.74,0.66,0.97,0.02,0.27,-0.24,0.31999999999999995,0.89,0.94,0.03,0.07,-0.009999999999999953,0.07999999999999999,0.76,0.79,0.19,0.23,-0.020000000000000046,0.04999999999999999,0.15,0.91,0.02,0.62,-0.53,0.83,0.57,0.79,0.08,0.40,-0.19000000000000006,0.35000000000000003
