e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.61,0.97,0.03,0.15,-0.11999999999999997,0.36,0.63,0.69,0.11,0.27,0.040000000000000036,0.26,0.17,0.70,0.24,0.72,-0.41999999999999993,0.59,0.92,0.93,0.02,0.04,0.02999999999999995,0.059999999999999956,0.89,0.95,0.03,0.06,-0.009999999999999953,0.07999999999999999,0.50,0.52,0.13,0.28,0.19999999999999996,0.37
0.25,0.38,0.18,0.40,0.21999999999999997,0.5700000000000001,0.86,0.99,0.00,0.05,-0.039999999999999994,0.14,0.68,0.83,0.15,0.21,-0.03999999999999995,0.16999999999999996,0.52,0.94,0.04,0.47,-0.4099999999999999,0.44,0.47,0.78,0.11,0.13,0.08999999999999997,0.42000000000000004,0.33,0.87,0.01,0.43,-0.3,0.6599999999999999
0.96,0.99,0.01,0.03,-0.01999999999999999,0.030000000000000034,0.72,0.77,0.12,0.24,-0.010000000000000009,0.16000000000000003,0.28,0.60,0.17,0.62,-0.21999999999999997,0.5499999999999999,0.67,0.67,0.19,0.29,0.03999999999999998,0.13999999999999996,0.56,0.64,0.33,0.41,-0.04999999999999999,0.10999999999999993,0.98,1.00,0.00,0.00,0.0,0.020000000000000018
0.21,0.67,0.25,0.41,-0.08000000000000002,0.54,0.30,0.60,0.07,0.22,0.18000000000000002,0.6299999999999999,0.53,0.66,0.14,0.40,-0.06000000000000005,0.32999999999999996,0.00,0.15,0.15,0.97,-0.12,0.85,0.21,0.37,0.40,0.69,-0.05999999999999994,0.39,0.94,0.97,0.02,0.04,-0.009999999999999974,0.04000000000000005
0.90,0.98,0.00,0.06,-0.03999999999999998,0.09999999999999998,0.75,0.95,0.02,0.02,0.030000000000000044,0.23,0.60,0.86,0.00,0.32,-0.18,0.4,0.11,0.81,0.05,0.18,0.009999999999999953,0.84,0.58,0.88,0.01,0.16,-0.04000000000000001,0.41000000000000003,0.66,0.89,0.03,0.33,-0.22000000000000003,0.30999999999999994
0.11,0.76,0.09,0.36,-0.12,0.8,0.51,0.80,0.02,0.41,-0.21000000000000002,0.47,0.74,0.87,0.12,0.17,-0.04000000000000001,0.14,0.10,0.89,0.03,0.14,-0.030000000000000027,0.87,0.70,0.79,0.00,0.24,-0.030000000000000027,0.30000000000000004,0.13,0.91,0.05,0.79,-0.7000000000000001,0.82
0.76,0.99,0.01,0.05,-0.039999999999999994,0.22999999999999998,0.87,0.92,0.02,0.12,-0.040000000000000036,0.11,0.54,0.62,0.16,0.18,0.2,0.29999999999999993,0.96,0.99,0.01,0.03,-0.01999999999999999,0.030000000000000034,0.14,0.80,0.16,0.29,-0.09000000000000002,0.7,0.49,0.95,0.02,0.46,-0.41,0.49
0.87,1.00,0.00,0.09,-0.09,0.13,0.23,0.79,0.05,0.50,-0.29000000000000004,0.72,0.74,0.77,0.06,0.08,0.14999999999999997,0.2,0.26,0.77,0.12,0.72,-0.49,0.62,0.84,0.90,0.06,0.10,-2.7755575615628914e-17,0.10000000000000003,0.50,0.82,0.15,0.39,-0.20999999999999996,0.35
0.12,0.88,0.07,0.16,-0.04000000000000001,0.81,0.14,0.80,0.17,0.25,-0.050000000000000044,0.69,0.96,0.99,0.00,0.04,-0.029999999999999992,0.040000000000000036,0.26,0.87,0.02,0.59,-0.45999999999999996,0.72,0.14,0.49,0.38,0.56,-0.050000000000000044,0.48,0.69,0.90,0.02,0.27,-0.17000000000000004,0.29000000000000004
0.03,0.79,0.08,0.19,0.019999999999999962,0.89,0.79,0.85,0.11,0.12,0.030000000000000027,0.09999999999999996,0.77,0.99,0.00,0.00,0.010000000000000009,0.22999999999999998,0.86,1.00,0.00,0.05,-0.05,0.14,0.07,0.25,0.34,0.55,0.19999999999999996,0.5899999999999999,0.65,0.82,0.08,0.12,0.06000000000000005,0.26999999999999996
0.94,0.97,0.03,0.04,-0.009999999999999974,0.030000000000000054,0.63,1.00,0.00,0.24,-0.24,0.37,0.47,0.49,0.28,0.29,0.22000000000000003,0.25,0.66,0.99,0.01,0.06,-0.04999999999999999,0.32999999999999996,0.56,0.88,0.03,0.03,0.09,0.4099999999999999,0.97,0.98,0.01,0.02,1.734723475976807e-17,0.020000000000000025
0.82,0.92,0.05,0.13,-0.050000000000000044,0.13000000000000006,0.39,0.74,0.01,0.49,-0.22999999999999998,0.6,0.12,0.51,0.15,0.47,0.020000000000000018,0.73,0.73,0.99,0.00,0.06,-0.04999999999999999,0.27,0.58,0.68,0.06,0.40,-0.08000000000000007,0.36000000000000004,0.65,0.72,0.13,0.14,0.14,0.21999999999999997
0.97,1.00,0.00,0.02,-0.02,0.030000000000000027,0.80,1.00,0.00,0.07,-0.07,0.19999999999999996,0.52,0.68,0.18,0.46,-0.14000000000000007,0.3,0.76,0.85,0.02,0.18,-0.02999999999999997,0.22,0.91,1.00,0.00,0.08,-0.08,0.08999999999999997,0.39,0.81,0.07,0.41,-0.22000000000000003,0.54
0.49,0.70,0.14,0.36,-0.05999999999999994,0.37,0.01,0.58,0.28,0.36,0.06000000000000005,0.71,0.87,1.00,0.00,0.12,-0.12,0.13,0.77,0.89,0.03,0.18,-0.07,0.19999999999999998,0.89,0.90,0.03,0.04,0.05999999999999998,0.07999999999999999,0.39,0.52,0.19,0.29,0.19,0.42
0.27,0.30,0.65,0.66,0.039999999999999925,0.07999999999999996,0.19,0.63,0.35,0.75,-0.38,0.4600000000000001,0.33,0.52,0.07,0.50,-0.020000000000000018,0.5999999999999999,0.83,0.99,0.01,0.11,-0.09999999999999999,0.16000000000000003,0.85,0.98,0.00,0.11,-0.08999999999999998,0.15000000000000002,0.24,0.73,0.01,0.27,0.0,0.75
0.85,1.00,0.00,0.00,0.0,0.15000000000000002,0.08,0.36,0.14,0.28,0.36,0.78,0.38,0.92,0.06,0.52,-0.44000000000000006,0.56,0.50,0.94,0.05,0.22,-0.15999999999999995,0.45,0.85,0.89,0.06,0.11,-1.3877787807814457e-17,0.09000000000000002,0.20,0.34,0.44,0.53,0.1299999999999999,0.36000000000000004
0.02,0.74,0.07,0.25,0.010000000000000009,0.9099999999999999,0.78,0.84,0.15,0.15,0.010000000000000037,0.06999999999999998,0.63,0.87,0.08,0.30,-0.16999999999999998,0.29,0.64,0.78,0.19,0.23,-0.010000000000000037,0.16999999999999998,0.29,0.44,0.42,0.42,0.14000000000000007,0.29,0.46,0.88,0.04,0.36,-0.24,0.5
0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.22,0.28,0.63,0.73,-0.010000000000000009,0.15000000000000002,0.59,0.65,0.33,0.34,0.009999999999999953,0.08000000000000002,0.70,0.94,0.01,0.15,-0.08999999999999994,0.29000000000000004,0.36,0.55,0.39,0.39,0.05999999999999994,0.25,0.33,0.46,0.07,0.16,0.38,0.5999999999999999
0.80,0.98,0.00,0.04,-0.019999999999999983,0.19999999999999996,0.02,0.68,0.11,0.40,-0.08000000000000007,0.87,0.53,0.60,0.13,0.44,-0.03999999999999998,0.33999999999999997,0.12,0.64,0.06,0.81,-0.45000000000000007,0.8200000000000001,0.94,0.95,0.00,0.03,0.020000000000000046,0.06000000000000005,0.27,0.61,0.38,0.62,-0.22999999999999998,0.35
0.28,0.33,0.11,0.61,0.05999999999999994,0.61,0.53,0.54,0.19,0.41,0.04999999999999999,0.27999999999999997,0.60,0.83,0.14,0.28,-0.10999999999999999,0.26,0.90,0.92,0.08,0.09,-0.010000000000000037,0.019999999999999976,0.83,0.96,0.01,0.14,-0.09999999999999998,0.16000000000000003,0.93,0.94,0.03,0.06,5.551115123125783e-17,0.03999999999999995
0.71,0.74,0.09,0.09,0.17,0.20000000000000004,0.48,0.90,0.08,0.26,-0.16000000000000003,0.44,0.11,0.31,0.34,0.34,0.3499999999999999,0.55,0.63,0.79,0.21,0.37,-0.16000000000000003,0.16,0.14,0.32,0.61,0.73,-0.050000000000000044,0.25,0.42,0.62,0.24,0.55,-0.17000000000000004,0.3400000000000001
0.05,0.11,0.60,0.73,0.16000000000000003,0.35,0.93,0.98,0.02,0.05,-0.029999999999999985,0.04999999999999995,0.50,0.72,0.17,0.27,0.010000000000000009,0.32999999999999996,0.23,0.77,0.23,0.25,-0.020000000000000018,0.54,0.34,0.51,0.29,0.38,0.10999999999999999,0.36999999999999994,0.56,0.75,0.10,0.18,0.07,0.33999999999999997
0.16,0.63,0.21,0.42,-0.04999999999999999,0.63,0.48,0.73,0.08,0.41,-0.13999999999999996,0.44,0.13,0.88,0.12,0.80,-0.68,0.75,0.57,0.75,0.09,0.13,0.12,0.3400000000000001,0.62,0.92,0.02,0.37,-0.29000000000000004,0.36,0.73,0.93,0.02,0.05,0.01999999999999995,0.25
0.59,0.81,0.05,0.37,-0.18000000000000005,0.36000000000000004,0.44,0.72,0.23,0.40,-0.12,0.33000000000000007,0.19,0.64,0.02,0.61,-0.25,0.79,0.50,0.60,0.38,0.42,-0.019999999999999962,0.12,0.32,0.51,0.45,0.49,0.0,0.22999999999999993,0.24,0.58,0.14,0.71,-0.2899999999999999,0.62
0.08,0.75,0.16,0.68,-0.43000000000000005,0.76,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.48,0.80,0.11,0.26,-0.06000000000000005,0.41000000000000003,0.03,0.12,0.34,0.69,0.19000000000000006,0.6299999999999999,0.85,0.97,0.03,0.04,-0.009999999999999974,0.12000000000000002,0.42,0.96,0.01,0.16,-0.11999999999999997,0.5700000000000001
0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.60,0.67,0.10,0.35,-0.020000000000000018,0.30000000000000004,0.17,0.99,0.00,0.29,-0.27999999999999997,0.83,0.49,0.65,0.30,0.44,-0.09000000000000002,0.21000000000000002,0.71,0.81,0.11,0.12,0.06999999999999995,0.18000000000000005,0.27,0.66,0.31,0.43,-0.09000000000000002,0.42
0.34,0.88,0.07,0.45,-0.33,0.5899999999999999,0.37,0.60,0.09,0.37,0.030000000000000027,0.54,0.21,0.74,0.07,0.69,-0.42999999999999994,0.72,0.45,0.73,0.16,0.48,-0.20999999999999996,0.39,0.49,0.82,0.12,0.35,-0.16999999999999993,0.39,0.35,0.47,0.19,0.36,0.17000000000000004,0.46
0.02,0.09,0.47,0.49,0.42000000000000004,0.51,0.35,0.45,0.06,0.43,0.12000000000000005,0.5900000000000001,0.25,0.58,0.10,0.55,-0.13,0.65,0.30,0.44,0.26,0.63,-0.06999999999999995,0.43999999999999995,0.89,0.95,0.00,0.06,-0.009999999999999953,0.10999999999999999,0.41,0.49,0.07,0.11,0.4,0.52
0.82,0.90,0.03,0.08,0.019999999999999976,0.15000000000000005,0.49,0.88,0.09,0.30,-0.18,0.42000000000000004,0.38,0.54,0.08,0.46,-5.551115123125783e-17,0.54,0.27,0.37,0.02,0.51,0.12,0.71,0.18,0.63,0.00,0.01,0.36,0.8200000000000001,0.87,0.88,0.02,0.08,0.039999999999999994,0.11
0.06,0.38,0.38,0.63,-0.010000000000000009,0.5599999999999999,0.69,0.72,0.20,0.20,0.08000000000000002,0.11000000000000004,0.30,0.56,0.15,0.21,0.22999999999999995,0.5499999999999999,0.11,0.18,0.34,0.58,0.2400000000000001,0.55,0.13,0.92,0.03,0.17,-0.09000000000000005,0.84,0.35,0.97,0.02,0.23,-0.19999999999999998,0.63
0.34,0.86,0.02,0.63,-0.49,0.6399999999999999,0.72,0.79,0.19,0.19,0.019999999999999962,0.09000000000000002,0.87,0.91,0.04,0.05,0.039999999999999966,0.09,0.41,0.43,0.28,0.55,0.020000000000000018,0.31000000000000005,0.66,1.00,0.00,0.32,-0.32,0.33999999999999997,0.69,0.92,0.02,0.25,-0.17000000000000004,0.29000000000000004
0.56,0.94,0.01,0.29,-0.22999999999999993,0.42999999999999994,0.40,0.49,0.44,0.57,-0.05999999999999994,0.15999999999999998,0.68,0.74,0.16,0.24,0.020000000000000018,0.15999999999999995,0.34,0.34,0.25,0.53,0.1299999999999999,0.4099999999999999,0.49,0.85,0.01,0.19,-0.03999999999999998,0.5,0.21,0.67,0.17,0.49,-0.16000000000000003,0.62
0.90,0.95,0.02,0.04,0.010000000000000044,0.07999999999999997,0.65,0.84,0.00,0.16,2.7755575615628914e-17,0.35,0.97,0.98,0.00,0.02,1.734723475976807e-17,0.030000000000000027,0.82,0.97,0.01,0.01,0.020000000000000025,0.17000000000000004,0.86,0.93,0.02,0.05,0.01999999999999995,0.12000000000000001,0.20,0.44,0.31,0.50,0.06000000000000005,0.49000000000000005
0.47,0.75,0.05,0.40,-0.15000000000000002,0.48000000000000004,0.94,0.98,0.01,0.04,-0.019999999999999983,0.05000000000000005,0.64,0.68,0.11,0.16,0.15999999999999995,0.25,0.05,0.89,0.03,0.31,-0.2,0.9199999999999999,0.56,0.82,0.09,0.18,5.551115123125783e-17,0.35,0.20,0.67,0.14,0.49,-0.16000000000000003,0.66
0.57,0.97,0.01,0.40,-0.37,0.42000000000000004,0.81,0.93,0.06,0.12,-0.050000000000000044,0.12999999999999995,0.69,0.73,0.10,0.23,0.04000000000000001,0.21000000000000005,0.32,0.82,0.16,0.63,-0.44999999999999996,0.5199999999999999,0.86,0.96,0.01,0.13,-0.08999999999999997,0.13,0.86,0.98,0.02,0.07,-0.04999999999999999,0.12000000000000001
0.28,0.83,0.08,0.16,0.010000000000000037,0.64,0.41,0.92,0.07,0.39,-0.31000000000000005,0.52,0.39,0.50,0.09,0.25,0.25,0.52,0.08,0.62,0.17,0.60,-0.21999999999999997,0.75,0.21,0.24,0.01,0.39,0.37,0.78,0.88,0.99,0.01,0.07,-0.06,0.11
0.89,0.99,0.01,0.05,-0.039999999999999994,0.09999999999999999,0.40,0.59,0.29,0.29,0.12000000000000005,0.31,0.91,0.92,0.03,0.06,0.019999999999999962,0.05999999999999997,0.03,0.25,0.36,0.91,-0.16000000000000003,0.61,0.07,0.78,0.07,0.17,0.04999999999999996,0.8599999999999999,0.08,0.83,0.03,0.12,0.050000000000000044,0.89
0.89,0.98,0.00,0.07,-0.04999999999999999,0.10999999999999999,0.64,0.89,0.03,0.19,-0.08000000000000002,0.32999999999999996,0.38,0.80,0.16,0.37,-0.17000000000000004,0.45999999999999996,0.35,0.57,0.40,0.58,-0.1499999999999999,0.25,0.63,0.82,0.15,0.21,-0.029999999999999943,0.22,0.88,0.90,0.05,0.10,-2.7755575615628914e-17,0.06999999999999999
0.97,0.99,0.00,0.02,-0.009999999999999992,0.030000000000000027,0.48,0.78,0.03,0.04,0.17999999999999997,0.49,0.86,0.92,0.00,0.07,0.009999999999999953,0.14,0.75,0.89,0.10,0.11,-1.3877787807814457e-17,0.15,0.91,0.93,0.01,0.01,0.05999999999999995,0.07999999999999997,0.29,0.43,0.16,0.24,0.33000000000000007,0.5499999999999999
0.43,0.93,0.02,0.16,-0.09000000000000005,0.55,0.74,0.81,0.16,0.21,-0.020000000000000046,0.1,0.56,0.86,0.08,0.20,-0.06,0.35999999999999993,0.04,0.61,0.13,0.85,-0.45999999999999996,0.83,0.84,0.92,0.02,0.08,-4.163336342344337e-17,0.14000000000000004,0.13,0.58,0.42,0.69,-0.2699999999999999,0.45
0.12,0.24,0.42,0.73,0.030000000000000027,0.46,0.44,0.64,0.01,0.03,0.32999999999999996,0.55,0.36,0.44,0.32,0.47,0.09000000000000008,0.32,0.30,0.76,0.12,0.52,-0.28,0.58,0.80,0.90,0.09,0.18,-0.08000000000000002,0.10999999999999996,0.72,0.96,0.02,0.25,-0.20999999999999996,0.26
0.33,0.93,0.05,0.28,-0.21000000000000008,0.6199999999999999,0.16,0.90,0.03,0.53,-0.43000000000000005,0.8099999999999999,0.46,0.62,0.37,0.52,-0.14,0.17000000000000004,0.07,0.21,0.47,0.51,0.28,0.45999999999999996,0.20,0.70,0.25,0.56,-0.26,0.55,0.51,0.91,0.01,0.15,-0.060000000000000026,0.48
0.85,0.87,0.04,0.09,0.04000000000000001,0.11000000000000001,0.47,0.65,0.26,0.44,-0.09000000000000002,0.27,0.45,0.57,0.29,0.42,0.010000000000000064,0.26000000000000006,0.02,0.45,0.14,0.75,-0.19999999999999996,0.84,0.21,0.56,0.37,0.55,-0.1100000000000001,0.42000000000000004,0.90,0.92,0.07,0.10,-0.020000000000000046,0.02999999999999997
0.25,0.69,0.10,0.59,-0.2799999999999999,0.65,0.52,0.97,0.01,0.27,-0.24,0.47,0.83,1.00,0.00,0.15,-0.15,0.17000000000000004,0.06,0.97,0.02,0.31,-0.27999999999999997,0.9199999999999999,0.10,0.29,0.27,0.64,0.06999999999999995,0.63,0.07,0.40,0.05,0.37,0.22999999999999998,0.8799999999999999
0.53,0.57,0.24,0.37,0.06000000000000005,0.22999999999999998,0.08,0.37,0.61,0.88,-0.25,0.31000000000000005,0.89,0.95,0.05,0.05,4.163336342344337e-17,0.059999999999999984,0.84,0.99,0.01,0.01,8.673617379884035e-18,0.15000000000000002,0.17,0.27,0.52,0.83,-0.09999999999999998,0.30999999999999994,0.13,0.78,0.07,0.63,-0.41000000000000003,0.8
0.70,0.79,0.06,0.28,-0.07000000000000006,0.24000000000000005,0.93,0.94,0.02,0.05,0.01000000000000005,0.04999999999999995,0.11,0.41,0.22,0.84,-0.2499999999999999,0.67,0.99,0.99,0.00,0.01,8.673617379884035e-18,0.010000000000000009,0.57,0.84,0.07,0.35,-0.18999999999999995,0.36000000000000004,0.73,0.83,0.04,0.18,-0.009999999999999953,0.23
0.86,0.91,0.00,0.11,-0.02000000000000003,0.14,0.24,0.74,0.11,0.14,0.12,0.65,0.41,0.98,0.01,0.36,-0.33999999999999997,0.5800000000000001,0.49,0.96,0.03,0.16,-0.11999999999999997,0.48,0.22,0.79,0.15,0.41,-0.2,0.63,0.21,0.64,0.04,0.09,0.27,0.75
0.15,0.23,0.14,0.75,0.020000000000000018,0.71,0.65,0.95,0.03,0.17,-0.11999999999999997,0.31999999999999995,0.93,0.99,0.01,0.06,-0.04999999999999999,0.05999999999999995,0.63,0.68,0.15,0.26,0.05999999999999994,0.22,0.09,0.21,0.03,0.33,0.46,0.88,0.71,0.76,0.08,0.09,0.15,0.21000000000000002
0.02,0.91,0.03,0.34,-0.25000000000000006,0.95,0.13,0.84,0.12,0.73,-0.57,0.75,0.72,0.78,0.04,0.22,-2.7755575615628914e-17,0.24000000000000002,0.83,0.96,0.01,0.08,-0.039999999999999966,0.16000000000000003,0.27,0.96,0.01,0.72,-0.6799999999999999,0.72,0.35,0.90,0.09,0.64,-0.54,0.56
0.36,0.93,0.06,0.24,-0.17000000000000004,0.5800000000000001,0.68,1.00,0.00,0.04,-0.04,0.31999999999999995,0.62,0.89,0.02,0.23,-0.12000000000000002,0.36,0.98,0.98,0.02,0.02,1.734723475976807e-17,1.734723475976807e-17,0.57,0.60,0.20,0.36,0.040000000000000036,0.23000000000000004,0.55,0.60,0.10,0.39,0.010000000000000009,0.35
0.37,0.86,0.05,0.33,-0.19,0.58,0.07,0.59,0.18,0.73,-0.31999999999999995,0.75,0.17,0.85,0.08,0.42,-0.26999999999999996,0.75,0.57,1.00,0.00,0.22,-0.22,0.43000000000000005,0.26,0.27,0.19,0.70,0.030000000000000027,0.55,0.67,0.88,0.05,0.19,-0.07,0.27999999999999997
0.73,0.76,0.18,0.26,-0.020000000000000018,0.09000000000000002,0.45,0.57,0.31,0.49,-0.05999999999999994,0.24000000000000005,0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.09,0.91,0.08,0.20,-0.11000000000000004,0.8300000000000001,0.14,0.55,0.34,0.50,-0.050000000000000044,0.52,0.28,0.88,0.12,0.23,-0.11000000000000001,0.6
0.22,0.98,0.01,0.61,-0.59,0.77,0.33,0.90,0.03,0.06,0.03999999999999998,0.6399999999999999,0.40,0.62,0.20,0.45,-0.07,0.39999999999999997,0.34,0.68,0.09,0.27,0.04999999999999993,0.57,0.45,0.51,0.16,0.38,0.10999999999999999,0.39,0.10,0.76,0.04,0.35,-0.10999999999999999,0.86
0.72,0.78,0.07,0.22,-2.7755575615628914e-17,0.21000000000000002,0.16,0.17,0.51,0.73,0.09999999999999998,0.32999999999999996,0.77,0.93,0.02,0.15,-0.08000000000000004,0.21,0.09,0.17,0.49,0.69,0.14,0.42000000000000004,0.64,0.78,0.15,0.33,-0.11000000000000004,0.21,0.16,0.43,0.17,0.52,0.050000000000000044,0.6699999999999999
0.91,0.93,0.06,0.07,-5.551115123125783e-17,0.02999999999999997,0.24,0.48,0.05,0.23,0.29000000000000004,0.71,0.36,0.76,0.02,0.27,-0.030000000000000027,0.62,0.36,0.61,0.10,0.46,-0.07,0.54,0.54,0.61,0.31,0.43,-0.03999999999999998,0.14999999999999997,0.28,0.93,0.04,0.11,-0.04000000000000005,0.6799999999999999
0.38,0.91,0.06,0.52,-0.43000000000000005,0.56,0.50,0.52,0.07,0.14,0.33999999999999997,0.43,0.40,1.00,0.00,0.05,-0.05,0.6,0.52,0.68,0.16,0.31,0.009999999999999953,0.31999999999999995,0.66,0.92,0.03,0.11,-0.03000000000000004,0.30999999999999994,0.67,0.80,0.02,0.06,0.13999999999999996,0.30999999999999994
0.93,0.97,0.02,0.04,-0.009999999999999974,0.04999999999999995,0.19,0.22,0.57,0.80,-0.020000000000000018,0.2400000000000001,0.35,0.95,0.03,0.57,-0.5199999999999999,0.62,0.12,0.23,0.71,0.81,-0.040000000000000036,0.17000000000000004,0.81,0.88,0.02,0.16,-0.04000000000000001,0.16999999999999996,0.18,0.18,0.70,0.81,0.010000000000000009,0.1200000000000001
0.27,0.93,0.02,0.15,-0.08000000000000004,0.71,0.09,0.32,0.32,0.87,-0.19000000000000006,0.5900000000000001,0.50,0.68,0.17,0.26,0.05999999999999994,0.32999999999999996,0.62,0.91,0.01,0.03,0.05999999999999997,0.37,0.91,0.99,0.00,0.03,-0.01999999999999999,0.08999999999999997,0.20,0.60,0.02,0.03,0.37,0.78
0.12,0.81,0.18,0.19,-5.551115123125783e-17,0.7,0.34,0.74,0.08,0.08,0.18,0.58,0.19,0.76,0.15,0.43,-0.19,0.66,0.48,0.74,0.24,0.35,-0.08999999999999997,0.28,0.62,0.87,0.08,0.27,-0.14,0.3,0.72,0.96,0.04,0.06,-0.019999999999999962,0.24000000000000002
0.62,0.79,0.08,0.15,0.05999999999999997,0.3,0.73,0.75,0.16,0.23,0.01999999999999999,0.11000000000000001,0.73,0.75,0.13,0.15,0.1,0.14,0.00,0.82,0.01,0.91,-0.73,0.99,0.81,0.89,0.07,0.15,-0.04000000000000001,0.11999999999999994,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026
0.53,0.55,0.44,0.46,-0.010000000000000064,0.02999999999999997,0.44,0.54,0.11,0.34,0.11999999999999994,0.45000000000000007,0.42,0.44,0.27,0.32,0.24000000000000005,0.31000000000000005,0.65,0.77,0.09,0.13,0.09999999999999998,0.26,0.14,0.58,0.07,0.20,0.22000000000000003,0.79,0.14,0.62,0.05,0.43,-0.04999999999999999,0.8099999999999999
0.91,0.94,0.03,0.07,-0.009999999999999953,0.05999999999999997,0.27,0.93,0.03,0.49,-0.42000000000000004,0.7,0.49,0.85,0.02,0.26,-0.10999999999999999,0.49,0.40,0.50,0.37,0.48,0.020000000000000018,0.22999999999999998,0.70,0.70,0.05,0.06,0.24000000000000005,0.25000000000000006,0.63,0.90,0.10,0.37,-0.27,0.27
0.07,0.96,0.03,0.41,-0.36999999999999994,0.8999999999999999,0.33,0.59,0.38,0.60,-0.18999999999999995,0.2899999999999999,0.48,0.80,0.09,0.44,-0.24000000000000005,0.43000000000000005,0.20,0.29,0.11,0.76,-0.050000000000000044,0.6900000000000001,0.53,0.65,0.18,0.27,0.07999999999999996,0.29,0.59,0.85,0.01,0.34,-0.19,0.4
0.96,0.98,0.01,0.03,-0.009999999999999981,0.030000000000000034,0.79,0.89,0.07,0.20,-0.09000000000000002,0.13999999999999996,0.36,0.85,0.07,0.32,-0.16999999999999998,0.5700000000000001,0.42,0.49,0.36,0.48,0.030000000000000027,0.22000000000000008,0.04,0.06,0.92,0.95,-0.010000000000000009,0.039999999999999925,0.41,0.69,0.28,0.58,-0.2699999999999999,0.31000000000000005
0.08,0.81,0.17,0.66,-0.4700000000000001,0.75,0.61,0.68,0.14,0.23,0.08999999999999994,0.25,0.09,0.75,0.20,0.71,-0.45999999999999996,0.71,0.23,0.59,0.24,0.46,-0.04999999999999999,0.53,0.30,0.33,0.60,0.62,0.04999999999999993,0.09999999999999998,0.67,0.90,0.04,0.30,-0.2,0.29
0.35,0.75,0.18,0.60,-0.35,0.47000000000000003,0.12,0.61,0.35,0.62,-0.22999999999999998,0.53,0.92,0.95,0.01,0.05,4.163336342344337e-17,0.06999999999999997,0.76,0.87,0.09,0.22,-0.09,0.15,0.26,0.49,0.19,0.50,0.010000000000000009,0.55,0.28,0.86,0.01,0.32,-0.18,0.71
0.60,0.77,0.06,0.20,0.02999999999999997,0.34,0.16,0.53,0.20,0.25,0.21999999999999997,0.6399999999999999,0.59,0.93,0.05,0.28,-0.21000000000000008,0.36000000000000004,0.91,0.94,0.01,0.09,-0.029999999999999943,0.07999999999999997,0.82,0.85,0.12,0.14,0.010000000000000009,0.06000000000000005,0.31,0.71,0.07,0.28,0.010000000000000009,0.6199999999999999
0.13,0.38,0.07,0.46,0.15999999999999998,0.8,0.02,0.42,0.14,0.51,0.07000000000000006,0.84,0.52,0.98,0.00,0.36,-0.33999999999999997,0.48,0.25,0.63,0.30,0.41,-0.03999999999999998,0.45,0.39,0.95,0.03,0.33,-0.27999999999999997,0.58,0.99,1.00,0.00,0.00,0.0,0.010000000000000009
0.91,0.93,0.05,0.07,-5.551115123125783e-17,0.039999999999999966,0.63,0.76,0.07,0.19,0.04999999999999999,0.3,1.00,1.00,0.00,0.00,0.0,0.0,0.77,0.84,0.05,0.06,0.10000000000000003,0.18,0.67,0.76,0.12,0.13,0.10999999999999999,0.20999999999999996,0.45,0.72,0.08,0.48,-0.19999999999999996,0.47000000000000003
0.21,0.87,0.05,0.08,0.05,0.74,0.88,0.99,0.01,0.10,-0.09,0.11,0.71,0.95,0.01,0.27,-0.21999999999999997,0.28,0.43,0.68,0.28,0.49,-0.17000000000000004,0.29000000000000004,0.03,0.08,0.76,0.90,0.020000000000000018,0.20999999999999996,0.88,0.94,0.03,0.05,0.01000000000000005,0.09
0.43,0.88,0.07,0.25,-0.13,0.5,0.03,0.16,0.09,0.89,-0.050000000000000044,0.88,0.15,0.48,0.29,0.43,0.09000000000000002,0.56,0.22,0.31,0.02,0.76,-0.07000000000000006,0.76,0.30,0.87,0.00,0.26,-0.13,0.7,0.68,0.84,0.11,0.28,-0.12,0.20999999999999996
0.51,0.74,0.18,0.48,-0.21999999999999997,0.31,0.76,0.98,0.02,0.09,-0.06999999999999998,0.22,0.52,0.97,0.01,0.34,-0.31,0.47,0.32,0.70,0.26,0.57,-0.2699999999999999,0.41999999999999993,0.84,0.88,0.09,0.15,-0.03,0.07000000000000003,0.73,0.77,0.12,0.14,0.08999999999999997,0.15000000000000002
0.65,0.85,0.01,0.12,0.030000000000000027,0.33999999999999997,0.35,0.73,0.12,0.13,0.14,0.53,0.54,0.77,0.02,0.23,-2.7755575615628914e-17,0.43999999999999995,0.32,0.97,0.02,0.48,-0.44999999999999996,0.6599999999999999,0.63,0.65,0.31,0.35,0.0,0.06,0.08,0.78,0.06,0.11,0.10999999999999997,0.8600000000000001
